NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
tf2-ent-2-3-cpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3, M87, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cpu;;2021-12-02T19:12:50.610-08:00;;READY
tf2-ent-2-3-cpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3, M87, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cpu-debian-10;;2021-12-02T19:10:50.861-08:00;;READY
tf2-ent-2-3-cpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.3, M87, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cpu-ubuntu-2004;;2021-12-02T18:27:00.591-08:00;;READY
tf2-ent-2-3-cu110-notebooks-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110-notebooks;;2021-12-02T19:29:57.778-08:00;;READY
tf2-ent-2-3-cu110-notebooks-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110-notebooks-debian-10;;2021-12-02T19:27:58.149-08:00;;READY
tf2-ent-2-3-cu110-notebooks-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110-notebooks-ubuntu-2004;;2021-12-02T18:42:44.622-08:00;;READY
tf2-ent-2-3-cu110-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110;;2021-12-02T19:21:56.758-08:00;;READY
tf2-ent-2-3-cu110-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110-debian-10;;2021-12-02T19:19:55.844-08:00;;READY
tf2-ent-2-3-cu110-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M87, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-3-cu110-ubuntu-2004;;2021-12-02T18:38:44.051-08:00;;READY
tf2-ent-2-6-cpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6, M87, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cpu;;2021-12-02T19:20:24.316-08:00;;READY
tf2-ent-2-6-cpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6, M87, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cpu-debian-10;;2021-12-02T19:18:23.777-08:00;;READY
tf2-ent-2-6-cpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.6, M87, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cpu-ubuntu-2004;;2021-12-02T18:49:46.797-08:00;;READY
tf2-ent-2-6-cu110-notebooks-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110-notebooks;;2021-12-02T20:21:26.882-08:00;;READY
tf2-ent-2-6-cu110-notebooks-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110-notebooks-debian-10;;2021-12-02T20:19:24.848-08:00;;READY
tf2-ent-2-6-cu110-notebooks-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110-notebooks-ubuntu-2004;;2021-12-02T19:10:34.013-08:00;;READY
tf2-ent-2-6-cu110-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110;;2021-12-02T20:13:26.771-08:00;;READY
tf2-ent-2-6-cu110-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110-debian-10;;2021-12-02T20:11:27.407-08:00;;READY
tf2-ent-2-6-cu110-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-6-cu110-ubuntu-2004;;2021-12-02T19:06:31.673-08:00;;READY
tf2-ent-2-7-cpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cpu;;2021-12-02T20:12:00.051-08:00;;READY
tf2-ent-2-7-cpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cpu-debian-10;;2021-12-02T20:10:00.298-08:00;;READY
tf2-ent-2-7-cpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cpu-ubuntu-2004;;2021-12-02T19:11:44.225-08:00;;READY
tf2-ent-2-7-cu113-notebooks-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113-notebooks;;2021-12-02T21:20:51.517-08:00;;READY
tf2-ent-2-7-cu113-notebooks-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113-notebooks-debian-10;;2021-12-02T21:18:49.781-08:00;;READY
tf2-ent-2-7-cu113-notebooks-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113-notebooks-ubuntu-2004;;2021-12-02T20:15:32.757-08:00;;READY
tf2-ent-2-7-cu113-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113;;2021-12-02T21:12:50.521-08:00;;READY
tf2-ent-2-7-cu113-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113-debian-10;;2021-12-02T21:10:50.547-08:00;;READY
tf2-ent-2-7-cu113-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-2-7-cu113-ubuntu-2004;;2021-12-02T20:11:34.859-08:00;;READY
tf2-ent-latest-cpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cpu;;2021-12-02T20:28:00.148-08:00;;READY
tf2-ent-latest-cpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cpu-debian-10;;2021-12-02T20:25:59.512-08:00;;READY
tf2-ent-latest-cpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cpu-ubuntu-2004;;2021-12-02T19:19:40.887-08:00;;READY
tf2-ent-latest-cu110-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu110;;2021-12-02T20:41:24.448-08:00;;READY
tf2-ent-latest-cu110-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu110-debian-10;;2021-12-02T20:39:24.811-08:00;;READY
tf2-ent-latest-cu110-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M87, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu110-ubuntu-2004;;2021-12-02T19:20:32.333-08:00;;READY
tf2-ent-latest-cu113-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu113;;2021-12-02T21:44:51.228-08:00;;READY
tf2-ent-latest-cu113-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu113-debian-10;;2021-12-02T21:42:50.533-08:00;;READY
tf2-ent-latest-cu113-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-cu113-ubuntu-2004;;2021-12-02T20:27:32.195-08:00;;READY
tf2-ent-latest-gpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-gpu;;2021-12-02T21:40:51.934-08:00;;READY
tf2-ent-latest-gpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-gpu-debian-10;;2021-12-02T21:38:51.060-08:00;;READY
tf2-ent-latest-gpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-ent-latest-gpu-ubuntu-2004;;2021-12-02T20:25:30.953-08:00;;READY
tf2-latest-cpu-sev-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu-sev;;2021-12-02T20:35:59.822-08:00;;READY
tf2-latest-cpu-sev-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu-sev-debian-10;;2021-12-02T20:33:59.554-08:00;;READY
tf2-latest-cpu-sev-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu-sev-ubuntu-2004;;2021-12-02T19:23:42.127-08:00;;READY
tf2-latest-cpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu;;2021-12-02T20:31:59.313-08:00;;READY
tf2-latest-cpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu-debian-10;;2021-12-02T20:29:59.450-08:00;;READY
tf2-latest-cpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7, M87, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf2-latest-cpu-ubuntu-2004;;2021-12-02T19:21:41.489-08:00;;READY
tf2-latest-gpu-sev-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu-sev;;2021-12-02T21:52:50.796-08:00;;READY
tf2-latest-gpu-sev-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu-sev-debian-10;;2021-12-02T21:50:50.915-08:00;;READY
tf2-latest-gpu-sev-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu-sev-ubuntu-2004;;2021-12-02T20:31:31.836-08:00;;READY
tf2-latest-gpu-v20211202;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu;;2021-12-02T21:48:51.026-08:00;;READY
tf2-latest-gpu-v20211202-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu-debian-10;;2021-12-02T21:46:52.339-08:00;;READY
tf2-latest-gpu-v20211202-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M87, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf2-latest-gpu-ubuntu-2004;;2021-12-02T20:29:31.716-08:00;;READY
