NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-12-3-stable-amd64-v20220916;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-09-16T04:13:44.274-07:00;;READY
freebsd-12-3-stable-amd64-v20220923;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-09-23T03:50:47.229-07:00;;READY
freebsd-12-3-stable-amd64-v20220930;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-09-30T11:22:46.305-07:00;;READY
freebsd-12-4-beta1-amd64;;22;freebsd-org-cloud-dev;freebsd-12-4;;2022-10-21T03:14:06.879-07:00;;READY
freebsd-12-4-prerelease-amd64-v20221007;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2022-10-07T04:32:18.820-07:00;;READY
freebsd-12-4-prerelease-amd64-v20221014;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2022-10-14T04:19:58.965-07:00;;READY
freebsd-12-4-rc1-amd64;;22;freebsd-org-cloud-dev;freebsd-12-4;;2022-11-04T03:05:39.522-07:00;;READY
freebsd-12-4-rc2-amd64;;22;freebsd-org-cloud-dev;freebsd-12-4;;2022-11-11T02:13:45.933-08:00;;READY
freebsd-12-4-release-amd64;;22;freebsd-org-cloud-dev;freebsd-12-4;;2022-11-30T02:26:46.910-08:00;;READY
freebsd-12-4-stable-amd64-v20221209;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2022-12-09T03:03:04.047-08:00;;READY
freebsd-12-4-stable-amd64-v20221224;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2022-12-23T22:13:51.427-08:00;;READY
freebsd-12-4-stable-amd64-v20230101;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2023-01-01T03:08:59.843-08:00;;READY
freebsd-12-4-stable-amd64-v20230107;;22;freebsd-org-cloud-dev;freebsd-12-4-snap;;2023-01-07T10:56:12.723-08:00;;READY
freebsd-13-0-alpha1-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-01-14T04:37:29.717-08:00;;READY
freebsd-13-0-alpha2-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-01-22T02:54:29.620-08:00;;READY
freebsd-13-0-alpha3-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-01-28T23:33:16.625-08:00;;READY
freebsd-13-0-beta1-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-02-05T18:39:27.219-08:00;;READY
freebsd-13-0-beta2-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-02-12T02:47:52.727-08:00;;READY
freebsd-13-0-beta3-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-02-19T02:26:35.610-08:00;;READY
freebsd-13-0-beta4-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-02-26T05:36:33.766-08:00;;READY
freebsd-13-0-current-amd64-v20191205;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2019-12-05T04:34:02.058-08:00;;READY
freebsd-13-0-current-amd64-v20191212;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2019-12-12T04:18:03.064-08:00;;READY
freebsd-13-0-current-amd64-v20191219;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2019-12-19T04:09:42.573-08:00;;READY
freebsd-13-0-current-amd64-v20191226;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2019-12-26T04:41:28.759-08:00;;READY
freebsd-13-0-current-amd64-v20200102;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-01-02T05:18:10.041-08:00;;READY
freebsd-13-0-current-amd64-v20200109;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-01-09T04:53:45.479-08:00;;READY
freebsd-13-0-current-amd64-v20200116;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-01-16T05:02:23.385-08:00;;READY
freebsd-13-0-current-amd64-v20200123;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-01-23T04:06:37.369-08:00;;READY
freebsd-13-0-current-amd64-v20200130;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-01-30T04:52:26.874-08:00;;READY
freebsd-13-0-current-amd64-v20200206;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-02-06T04:52:35.681-08:00;;READY
freebsd-13-0-current-amd64-v20200213;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-02-13T05:00:38.944-08:00;;READY
freebsd-13-0-current-amd64-v20200220;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-02-20T04:55:49.874-08:00;;READY
freebsd-13-0-current-amd64-v20200227;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-02-27T05:05:11.592-08:00;;READY
freebsd-13-0-current-amd64-v20200305;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-03-05T01:55:42.811-08:00;;READY
freebsd-13-0-current-amd64-v20200312;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-03-12T05:25:45.765-07:00;;READY
freebsd-13-0-current-amd64-v20200319;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-03-19T05:50:13.275-07:00;;READY
freebsd-13-0-current-amd64-v20200326;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-03-26T06:05:55.764-07:00;;READY
freebsd-13-0-current-amd64-v20200402;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-04-02T07:59:11.090-07:00;;READY
freebsd-13-0-current-amd64-v20200409;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-04-09T05:57:28.865-07:00;;READY
freebsd-13-0-current-amd64-v20200416;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-04-16T05:42:53.741-07:00;;READY
freebsd-13-0-current-amd64-v20200423;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-04-23T06:16:47.768-07:00;;READY
freebsd-13-0-current-amd64-v20200430;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-04-30T06:53:46.946-07:00;;READY
freebsd-13-0-current-amd64-v20200507;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-05-07T06:52:46.797-07:00;;READY
freebsd-13-0-current-amd64-v20200514;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-05-14T07:09:25.156-07:00;;READY
freebsd-13-0-current-amd64-v20200521;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-05-21T00:18:11.348-07:00;;READY
freebsd-13-0-current-amd64-v20200528;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-05-28T07:31:56.709-07:00;;READY
freebsd-13-0-current-amd64-v20200604;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-06-04T06:49:47.808-07:00;;READY
freebsd-13-0-current-amd64-v20200611;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-06-11T07:15:43.670-07:00;;READY
freebsd-13-0-current-amd64-v20200902;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-09-02T16:19:58.010-07:00;;READY
freebsd-13-0-current-amd64-v20200903;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-09-03T02:06:27.939-07:00;;READY
freebsd-13-0-current-amd64-v20200910;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-09-10T06:40:40.271-07:00;;READY
freebsd-13-0-current-amd64-v20200917;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-09-17T08:09:23.689-07:00;;READY
freebsd-13-0-current-amd64-v20200924;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-09-24T08:24:50.528-07:00;;READY
freebsd-13-0-current-amd64-v20201001;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-10-01T08:02:20.209-07:00;;READY
freebsd-13-0-current-amd64-v20201022;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-10-22T07:18:45.086-07:00;;READY
freebsd-13-0-current-amd64-v20201029;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-10-29T09:11:29.722-07:00;;READY
freebsd-13-0-current-amd64-v20201112;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-11-12T07:28:16.206-08:00;;READY
freebsd-13-0-current-amd64-v20201119;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-11-19T06:00:41.736-08:00;;READY
freebsd-13-0-current-amd64-v20201126;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-11-26T02:54:06.976-08:00;;READY
freebsd-13-0-current-amd64-v20201203;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-12-03T03:27:50.921-08:00;;READY
freebsd-13-0-current-amd64-v20201210;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-12-10T09:52:23.635-08:00;;READY
freebsd-13-0-current-amd64-v20201217;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-12-17T05:22:44.845-08:00;;READY
freebsd-13-0-current-amd64-v20201224;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-12-24T04:02:34.606-08:00;;READY
freebsd-13-0-current-amd64-v20201231;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2020-12-31T03:24:17.916-08:00;;READY
freebsd-13-0-current-amd64-v20210107;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-01-07T04:34:05.027-08:00;;READY
freebsd-13-0-rc1-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-03-05T04:26:02.907-08:00;;READY
freebsd-13-0-rc2-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-03-12T03:21:24.932-08:00;;READY
freebsd-13-0-rc3-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-03-19T04:31:30.500-07:00;;READY
freebsd-13-0-rc4-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-03-29T05:02:23.205-07:00;;READY
freebsd-13-0-rc5-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-04-02T04:25:54.672-07:00;;READY
freebsd-13-0-release-amd64;;22;freebsd-org-cloud-dev;freebsd-13-0;;2021-04-09T04:20:36.907-07:00;;READY
freebsd-13-0-stable-amd64-v20210506;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-05-06T08:42:36.212-07:00;;READY
freebsd-13-0-stable-amd64-v20210610;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-06-09T23:26:10.028-07:00;;READY
freebsd-13-0-stable-amd64-v20210617;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-06-16T23:52:50.205-07:00;;READY
freebsd-13-0-stable-amd64-v20210624;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-06-23T23:27:42.226-07:00;;READY
freebsd-13-0-stable-amd64-v20210701;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-06-30T23:31:28.260-07:00;;READY
freebsd-13-0-stable-amd64-v20210708;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-07-08T11:44:06.100-07:00;;READY
freebsd-13-0-stable-amd64-v20210715;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-07-14T22:39:13.505-07:00;;READY
freebsd-13-0-stable-amd64-v20210722;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-07-21T23:56:24.036-07:00;;READY
freebsd-13-0-stable-amd64-v20210729;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-07-28T23:44:01.094-07:00;;READY
freebsd-13-0-stable-amd64-v20210805;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-08-05T00:30:41.962-07:00;;READY
freebsd-13-0-stable-amd64-v20210812;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-08-12T00:15:12.002-07:00;;READY
freebsd-13-0-stable-amd64-v20210819;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-08-19T01:15:34.226-07:00;;READY
freebsd-13-0-stable-amd64-v20210826;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-08-26T00:28:24.964-07:00;;READY
freebsd-13-0-stable-amd64-v20210902;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-09-02T00:36:46.501-07:00;;READY
freebsd-13-0-stable-amd64-v20210909;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-09-09T00:21:58.834-07:00;;READY
freebsd-13-0-stable-amd64-v20210916;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-09-16T01:01:56.937-07:00;;READY
freebsd-13-0-stable-amd64-v20210923;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-09-23T00:22:10.250-07:00;;READY
freebsd-13-0-stable-amd64-v20210930;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-09-30T00:23:35.700-07:00;;READY
freebsd-13-0-stable-amd64-v20211007;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-10-07T00:48:41.676-07:00;;READY
freebsd-13-0-stable-amd64-v20211014;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-10-14T00:34:05.487-07:00;;READY
freebsd-13-0-stable-amd64-v20211021;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-10-21T01:02:41.793-07:00;;READY
freebsd-13-0-stable-amd64-v20211028;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-10-28T00:36:21.648-07:00;;READY
freebsd-13-0-stable-amd64-v20211104;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-11-04T01:31:39.754-07:00;;READY
freebsd-13-0-stable-amd64-v20211111;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-11-10T23:09:46.559-08:00;;READY
freebsd-13-0-stable-amd64-v20211118;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-11-17T23:32:46.390-08:00;;READY
freebsd-13-0-stable-amd64-v20211125;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-11-24T23:14:03.268-08:00;;READY
freebsd-13-0-stable-amd64-v20211202;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-12-01T22:56:40.768-08:00;;READY
freebsd-13-0-stable-amd64-v20211209;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-12-09T01:14:15.768-08:00;;READY
freebsd-13-0-stable-amd64-v20211216;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-12-15T23:20:28.978-08:00;;READY
freebsd-13-0-stable-amd64-v20211223;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-12-22T23:10:37.602-08:00;;READY
freebsd-13-0-stable-amd64-v20211230;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2021-12-29T23:11:30.706-08:00;;READY
freebsd-13-0-stable-amd64-v20220106;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-01-05T22:54:10.747-08:00;;READY
freebsd-13-0-stable-amd64-v20220113;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-01-12T23:47:52.105-08:00;;READY
freebsd-13-0-stable-amd64-v20220120;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-01-19T23:16:19.182-08:00;;READY
freebsd-13-0-stable-amd64-v20220127;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-01-26T23:09:59.415-08:00;;READY
freebsd-13-0-stable-amd64-v20220203;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-02-02T23:24:45.693-08:00;;READY
freebsd-13-0-stable-amd64-v20220210;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-02-09T23:31:12.753-08:00;;READY
freebsd-13-0-stable-amd64-v20220217;;22;freebsd-org-cloud-dev;freebsd-13-0-snap;;2022-02-16T23:09:19.354-08:00;;READY
freebsd-13-1-beta1-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-03-09T23:28:01.170-08:00;;READY
freebsd-13-1-beta2-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-03-17T00:37:33.073-07:00;;READY
freebsd-13-1-beta3-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-03-24T00:36:15.091-07:00;;READY
freebsd-13-1-prerelease-amd64-v20220224;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-02-24T03:23:17.924-08:00;;READY
freebsd-13-1-prerelease-amd64-v20220303;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-03-02T23:03:34.464-08:00;;READY
freebsd-13-1-rc1-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-03-31T00:32:51.058-07:00;;READY
freebsd-13-1-rc2-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-04-07T00:34:46.872-07:00;;READY
freebsd-13-1-rc3-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-04-14T01:57:51.713-07:00;;READY
freebsd-13-1-rc4-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-04-21T00:00:06.120-07:00;;READY
freebsd-13-1-rc5-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-04-28T00:32:12.387-07:00;;READY
freebsd-13-1-rc6-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-05-05T00:37:27.680-07:00;;READY
freebsd-13-1-release-amd64;;22;freebsd-org-cloud-dev;freebsd-13-1;;2022-05-12T05:16:29.381-07:00;;READY
freebsd-13-1-stable-amd64-v20220519;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-05-19T00:07:26.982-07:00;;READY
freebsd-13-1-stable-amd64-v20220527;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-05-26T23:15:40.237-07:00;;READY
freebsd-13-1-stable-amd64-v20220603;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-06-03T00:03:13.095-07:00;;READY
freebsd-13-1-stable-amd64-v20220610;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-06-10T01:06:02.573-07:00;;READY
freebsd-13-1-stable-amd64-v20220617;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-06-17T00:47:49.536-07:00;;READY
freebsd-13-1-stable-amd64-v20220701;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-07-01T00:08:38.868-07:00;;READY
freebsd-13-1-stable-amd64-v20220708;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-07-08T01:09:15.480-07:00;;READY
freebsd-13-1-stable-amd64-v20220715;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-07-15T00:57:18.969-07:00;;READY
freebsd-13-1-stable-amd64-v20220722;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-07-22T00:37:03.910-07:00;;READY
freebsd-13-1-stable-amd64-v20220729;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-07-29T00:32:44.492-07:00;;READY
freebsd-13-1-stable-amd64-v20220805;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-08-05T00:37:46.115-07:00;;READY
freebsd-13-1-stable-amd64-v20220812;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-08-12T00:35:32.842-07:00;;READY
freebsd-13-1-stable-amd64-v20220819;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-08-19T00:35:23.152-07:00;;READY
freebsd-13-1-stable-amd64-v20220826;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-08-26T01:35:58.983-07:00;;READY
freebsd-13-1-stable-amd64-v20220902;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-09-02T01:27:20.901-07:00;;READY
freebsd-13-1-stable-amd64-v20220909;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-09-09T00:43:37.255-07:00;;READY
freebsd-13-1-stable-amd64-v20220916;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-09-16T00:58:11.411-07:00;;READY
freebsd-13-1-stable-amd64-v20220923;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-09-23T00:19:20.908-07:00;;READY
freebsd-13-1-stable-amd64-v20220930;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-09-30T08:14:07.968-07:00;;READY
freebsd-13-1-stable-amd64-v20221007;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-10-07T01:22:32.756-07:00;;READY
freebsd-13-1-stable-amd64-v20221014;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-10-14T02:29:37.978-07:00;;READY
freebsd-13-1-stable-amd64-v20221020;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-10-20T00:17:27.174-07:00;;READY
freebsd-13-1-stable-amd64-v20221027;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-10-26T23:57:45.145-07:00;;READY
freebsd-13-1-stable-amd64-v20221103;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-11-03T00:05:58.322-07:00;;READY
freebsd-13-1-stable-amd64-v20221110;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-11-10T02:54:23.353-08:00;;READY
freebsd-13-1-stable-amd64-v20221117;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-11-17T00:25:58.106-08:00;;READY
freebsd-13-1-stable-amd64-v20221123;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-11-22T23:01:06.052-08:00;;READY
freebsd-13-1-stable-amd64-v20221201;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-12-01T00:09:44.970-08:00;;READY
freebsd-13-1-stable-amd64-v20221209;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-12-09T00:21:17.174-08:00;;READY
freebsd-13-1-stable-amd64-v20221224;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2022-12-23T19:03:39.909-08:00;;READY
freebsd-13-1-stable-amd64-v20230101;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2023-01-01T00:16:53.026-08:00;;READY
freebsd-13-1-stable-amd64-v20230107;;22;freebsd-org-cloud-dev;freebsd-13-1-snap;;2023-01-07T08:06:06.010-08:00;;READY
freebsd-14-0-current-amd64-v20210311;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-03-11T04:44:14.926-08:00;;READY
freebsd-14-0-current-amd64-v20210318;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-03-18T06:12:29.867-07:00;;READY
freebsd-14-0-current-amd64-v20210401;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-04-01T08:19:05.195-07:00;;READY
freebsd-14-0-current-amd64-v20210408;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-04-08T05:57:36.834-07:00;;READY
freebsd-14-0-current-amd64-v20210415;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-04-15T07:47:33.457-07:00;;READY
freebsd-14-0-current-amd64-v20210506;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-05-06T09:06:44.211-07:00;;READY
freebsd-14-0-current-amd64-v20210603;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-06-03T12:15:46.131-07:00;;READY
freebsd-14-0-current-amd64-v20210610;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-06-10T04:51:39.962-07:00;;READY
freebsd-14-0-current-amd64-v20210617;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-06-17T06:37:48.328-07:00;;READY
freebsd-14-0-current-amd64-v20210624;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-06-24T06:52:36.668-07:00;;READY
freebsd-14-0-current-amd64-v20210701;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-07-01T06:13:11.482-07:00;;READY
freebsd-14-0-current-amd64-v20210709;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-07-08T17:26:55.762-07:00;;READY
freebsd-14-0-current-amd64-v20210715;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-07-15T05:39:09.900-07:00;;READY
freebsd-14-0-current-amd64-v20210722;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-07-22T07:06:09.667-07:00;;READY
freebsd-14-0-current-amd64-v20210729;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-07-29T07:17:28.519-07:00;;READY
freebsd-14-0-current-amd64-v20210805;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-08-05T08:35:48.946-07:00;;READY
freebsd-14-0-current-amd64-v20210812;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-08-12T02:23:54.211-07:00;;READY
freebsd-14-0-current-amd64-v20210819;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-08-19T07:08:08.563-07:00;;READY
freebsd-14-0-current-amd64-v20210826;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-08-26T07:11:14.201-07:00;;READY
freebsd-14-0-current-amd64-v20210902;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-09-02T06:20:06.085-07:00;;READY
freebsd-14-0-current-amd64-v20210909;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-09-09T08:11:54.941-07:00;;READY
freebsd-14-0-current-amd64-v20210916;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-09-16T06:34:46.535-07:00;;READY
freebsd-14-0-current-amd64-v20210923;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-09-23T06:14:29.009-07:00;;READY
freebsd-14-0-current-amd64-v20210930;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-09-30T06:38:18.453-07:00;;READY
freebsd-14-0-current-amd64-v20211008;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-10-07T19:00:27.190-07:00;;READY
freebsd-14-0-current-amd64-v20211014;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-10-14T05:52:10.060-07:00;;READY
freebsd-14-0-current-amd64-v20211021;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-10-21T07:32:04.640-07:00;;READY
freebsd-14-0-current-amd64-v20211028;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-10-28T06:16:45.076-07:00;;READY
freebsd-14-0-current-amd64-v20211104;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-11-04T07:37:19.402-07:00;;READY
freebsd-14-0-current-amd64-v20211111;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-11-11T05:12:29.385-08:00;;READY
freebsd-14-0-current-amd64-v20211118;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-11-18T06:23:56.065-08:00;;READY
freebsd-14-0-current-amd64-v20211125;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-11-25T06:03:14.733-08:00;;READY
freebsd-14-0-current-amd64-v20211202;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-12-02T06:05:52.787-08:00;;READY
freebsd-14-0-current-amd64-v20211209;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-12-09T08:00:03.343-08:00;;READY
freebsd-14-0-current-amd64-v20211216;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-12-16T05:14:49.888-08:00;;READY
freebsd-14-0-current-amd64-v20211223;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-12-23T05:33:35.169-08:00;;READY
freebsd-14-0-current-amd64-v20211230;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2021-12-30T04:34:44.472-08:00;;READY
freebsd-14-0-current-amd64-v20220106;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-01-06T04:27:56.100-08:00;;READY
